id,Calories
750312,127.05288
750313,112.354195
750314,147.79199
750315,195.15556
750316,37.386375
750317,21.54779
750318,157.45178
750319,107.20457
750320,44.008564
750321,37.17858
750322,94.596344
750323,145.98087
750324,2.8985364
750325,45.299076
750326,65.446304
750327,53.094143
750328,87.392914
750329,35.438274
750330,110.99685
750331,99.80227
750332,160.66629
750333,97.19742
750334,17.129904
750335,182.9334
750336,6.575067
750337,161.49356
750338,157.25197
750339,128.30063
750340,104.48416
750341,132.17111
750342,72.15553
750343,202.51933
750344,13.083401
750345,7.7814865
750346,54.804836
750347,89.897766
750348,85.99088
750349,86.90854
750350,8.214328
750351,56.434246
750352,71.158226
750353,92.26149
750354,30.070093
750355,47.720917
750356,44.956425
750357,14.96557
750358,70.04505
750359,229.11057
750360,138.21333
750361,51.075466
750362,138.9244
750363,39.600815
750364,53.08914
750365,198.67245
750366,91.89489
750367,85.639275
750368,123.480034
750369,63.410797
750370,164.73772
750371,81.93567
750372,89.44586
750373,114.32613
750374,110.9678
750375,180.57597
750376,29.16338
750377,79.01175
750378,10.138201
750379,188.78987
750380,124.63499
750381,198.92699
750382,98.57678
750383,7.056129
750384,177.58496
750385,106.370995
750386,53.994446
750387,148.3914
750388,178.92117
750389,172.4611
750390,7.644873
750391,116.27207
750392,232.36206
750393,117.98079
750394,161.91907
750395,86.74969
750396,62.355484
750397,43.904293
750398,62.056393
750399,134.24466
750400,29.161207
750401,8.882043
750402,172.06375
750403,74.72723
750404,84.17179
750405,9.148973
750406,150.2117
750407,42.852386
750408,10.229879
750409,139.92854
750410,109.7349
750411,209.9336
750412,10.180032
750413,105.97476
750414,178.49055
750415,166.18573
750416,182.64641
750417,83.48593
750418,22.420427
750419,57.03688
750420,11.421996
750421,74.72343
750422,112.292984
750423,20.836609
750424,40.601032
750425,58.034435
750426,100.6751
750427,142.41412
750428,54.56702
750429,1.8330022
750430,68.75011
750431,11.011369
750432,143.64897
750433,57.48983
750434,62.354004
750435,97.17829
750436,97.35121
750437,15.430455
750438,38.188713
750439,61.906063
750440,88.02612
750441,145.18983
750442,149.32741
750443,69.66506
750444,41.071857
750445,3.920879
750446,152.09103
750447,151.44637
750448,25.213686
750449,232.05331
750450,107.419174
750451,165.25743
750452,97.312874
750453,140.65367
750454,66.697426
750455,90.89189
750456,156.89963
750457,14.696032
750458,192.41624
750459,13.211937
750460,40.659077
750461,122.367065
750462,128.60083
750463,148.80006
750464,21.730225
750465,54.499302
750466,158.3193
750467,91.17503
750468,196.16995
750469,138.73906
750470,149.96326
750471,117.15113
750472,34.985413
750473,108.04253
750474,55.862675
750475,78.92015
750476,149.76776
750477,11.826891
750478,90.61623
750479,15.142064
750480,117.284805
750481,15.314153
750482,139.84428
750483,40.58461
750484,87.88981
750485,9.114428
750486,102.51622
750487,75.228226
750488,101.66429
750489,111.35474
750490,51.781174
750491,45.954597
750492,57.64757
750493,29.680557
750494,121.95475
750495,47.371536
750496,18.476309
750497,30.459826
750498,23.899235
750499,107.07852
750500,48.823875
750501,44.254314
750502,88.92131
750503,12.83402
750504,71.17162
750505,204.35257
750506,193.097
750507,91.053825
750508,183.4978
750509,3.5969844
750510,59.285675
750511,39.18271
750512,120.09806
750513,202.8641
750514,82.7753
750515,188.30125
750516,54.99021
750517,164.20062
750518,103.143196
750519,198.60399
750520,103.10214
750521,71.87726
750522,102.37802
750523,158.30164
750524,79.2802
750525,150.44774
750526,112.88651
750527,131.51265
750528,141.39261
750529,211.65477
750530,177.8026
750531,6.9547777
750532,42.358425
750533,168.6723
750534,122.501564
750535,54.17246
750536,30.90476
750537,107.05309
750538,5.6501055
750539,59.8792
750540,61.13148
750541,10.005477
750542,28.793694
750543,146.29855
750544,188.35289
750545,52.346382
750546,157.36467
750547,40.12912
750548,197.54295
750549,198.70546
750550,69.8406
750551,231.38042
750552,50.866573
750553,206.46368
750554,4.206153
750555,26.255243
750556,79.55813
750557,57.110867
750558,97.1981
750559,59.34275
750560,39.553307
750561,58.796585
750562,44.336594
750563,24.629545
750564,38.287476
750565,155.72266
750566,33.27748
750567,10.707186
750568,101.86428
750569,109.1993
750570,119.92997
750571,2.6646724
750572,95.66058
750573,46.73342
750574,17.430395
750575,100.971
750576,21.943007
750577,6.6371083
750578,81.64583
750579,83.189224
750580,32.00988
750581,147.28023
750582,102.2435
750583,100.95873
750584,78.12697
750585,27.007483
750586,99.05589
750587,10.132614
750588,190.7091
750589,19.099173
750590,113.31536
750591,24.715849
750592,69.19426
750593,124.06686
750594,17.57598
750595,243.645
750596,67.63004
750597,137.93608
750598,189.51495
750599,65.00284
750600,205.59012
750601,109.45896
750602,125.529785
750603,98.875755
750604,20.751432
750605,53.100597
750606,36.15488
750607,33.616024
750608,138.49606
750609,202.41838
750610,261.69193
750611,78.540115
750612,56.81692
750613,171.38016
750614,48.329918
750615,157.95326
750616,15.235187
750617,50.218765
750618,254.52711
750619,24.48976
750620,85.620834
750621,188.8938
750622,29.361603
750623,15.795084
750624,64.90472
750625,199.34634
750626,121.7752
750627,7.7314773
750628,152.5268
750629,25.26807
750630,54.69218
750631,81.20513
750632,25.32391
750633,99.219444
750634,199.50366
750635,135.80269
750636,1.7500596
750637,117.303116
750638,19.365496
750639,101.37752
750640,127.6502
750641,67.397835
750642,31.233593
750643,111.51128
750644,119.970726
750645,181.2576
750646,116.20078
750647,172.39487
750648,47.4204
750649,176.4506
750650,172.09389
750651,6.5148616
750652,4.2701497
750653,21.560379
750654,8.497662
750655,88.23832
750656,14.28839
750657,2.833315
750658,32.906944
750659,54.92451
750660,37.007225
750661,110.29143
750662,87.18051
750663,97.74302
750664,52.178032
750665,70.50434
750666,9.4913845
750667,193.75868
750668,154.20026
750669,6.249917
750670,25.601133
750671,126.55919
750672,206.0815
750673,76.152985
750674,49.748093
750675,80.610344
750676,215.82117
750677,141.90132
750678,60.906883
750679,54.0368
750680,75.12136
750681,104.16759
750682,108.09619
750683,108.23722
750684,21.942047
750685,77.02335
750686,188.4777
750687,140.01764
750688,114.02912
750689,25.215425
750690,62.71193
750691,93.734055
750692,5.5584564
750693,184.00566
750694,50.03154
750695,211.68083
750696,205.26328
750697,40.10499
750698,168.57426
750699,156.4623
750700,131.7334
750701,25.54373
750702,66.70586
750703,151.5004
750704,50.742237
750705,120.51227
750706,150.19223
750707,142.87668
750708,229.67383
750709,179.84778
750710,122.28476
750711,60.23356
750712,104.379875
750713,53.610115
750714,61.69632
750715,49.760124
750716,19.620863
750717,122.51195
750718,159.06241
750719,124.82372
750720,188.32288
750721,69.19452
750722,22.641167
750723,65.43501
750724,96.06511
750725,14.038052
750726,141.85612
750727,233.37355
750728,75.615105
750729,178.61732
750730,12.014804
750731,215.00519
750732,2.0353222
750733,163.22041
750734,48.33004
750735,23.36091
750736,87.82868
750737,7.6547174
750738,85.596794
750739,111.20681
750740,66.51589
750741,93.86272
750742,14.057022
750743,168.87949
750744,19.177479
750745,24.756086
750746,68.27588
750747,105.28767
750748,75.77994
750749,41.079433
750750,130.46341
750751,44.32727
750752,48.83129
750753,96.48521
750754,183.65063
750755,69.3018
750756,50.90829
750757,81.314095
750758,8.858921
750759,87.32873
750760,120.8762
750761,24.787308
750762,62.64918
750763,21.099247
750764,152.86716
750765,30.805643
750766,168.61893
750767,60.87606
750768,164.04706
750769,13.765443
750770,27.646759
750771,192.93329
750772,133.4175
750773,71.0979
750774,13.244749
750775,79.33663
750776,77.483696
750777,114.1381
750778,131.36037
750779,6.6610193
750780,188.94565
750781,17.218307
750782,52.888935
750783,69.170746
750784,197.53787
750785,51.853706
750786,33.59202
750787,184.8173
750788,83.58065
750789,42.986248
750790,91.62927
750791,66.318245
750792,187.48552
750793,114.85101
750794,78.20464
750795,171.4743
750796,145.10646
750797,58.465687
750798,53.704876
750799,25.707703
750800,112.893684
750801,9.115851
750802,2.6240273
750803,12.91903
750804,27.344255
750805,82.86498
750806,112.48776
750807,24.339819
750808,264.7679
750809,29.153507
750810,86.78684
750811,77.43853
750812,77.57698
750813,104.31205
750814,126.652596
750815,24.419037
750816,7.832423
750817,95.67873
750818,12.820571
750819,168.70966
750820,113.033775
750821,99.463684
750822,26.580374
750823,60.74604
750824,68.0587
750825,44.83062
750826,87.31354
750827,29.97436
750828,96.21529
750829,27.236443
750830,98.09117
750831,78.16541
750832,29.376179
750833,25.405203
750834,78.651245
750835,144.21617
750836,194.9128
750837,6.703931
750838,142.19159
750839,101.57864
750840,52.85376
750841,74.24485
750842,12.216501
750843,67.94728
750844,30.93087
750845,75.59692
750846,158.71722
750847,135.7104
750848,12.155554
750849,156.50838
750850,37.851547
750851,143.812
750852,49.92277
750853,120.53035
750854,42.460667
750855,36.54406
750856,176.94221
750857,23.062704
750858,53.457867
750859,98.54471
750860,146.3877
750861,168.48608
750862,120.14263
750863,159.24089
750864,165.91154
750865,35.47337
750866,146.47324
750867,49.459152
750868,145.98798
750869,99.77758
750870,90.045456
750871,130.35722
750872,90.45887
750873,210.0286
750874,94.66767
750875,166.88606
750876,52.48434
750877,113.46568
750878,129.39189
750879,15.890885
750880,47.090504
750881,99.55006
750882,22.240738
750883,11.263122
750884,34.69218
750885,213.83397
750886,166.4117
750887,127.94114
750888,151.12598
750889,57.306004
750890,8.195785
750891,110.104576
750892,31.103893
750893,52.90943
750894,151.5023
750895,78.229706
750896,148.62744
750897,9.377445
750898,33.197357
750899,12.247433
750900,210.28084
750901,105.3741
750902,187.54329
750903,155.86636
750904,109.93292
750905,127.439705
750906,12.172
750907,21.129263
750908,173.01256
750909,8.730956
750910,174.98969
750911,77.328445
750912,3.7088573
750913,102.98431
750914,192.09926
750915,148.25102
750916,45.76083
750917,150.0218
750918,3.8311028
750919,144.21255
750920,162.70158
750921,51.08181
750922,118.89373
750923,81.04735
750924,81.031746
750925,19.17193
750926,157.96452
750927,180.68544
750928,8.240817
750929,30.185669
750930,33.90699
750931,133.93042
750932,138.57353
750933,11.947569
750934,209.00635
750935,7.7787695
750936,64.23748
750937,23.408493
750938,103.211296
750939,13.111389
750940,18.370293
750941,28.46022
750942,122.09867
750943,12.3667345
750944,33.25792
750945,9.846253
750946,43.262257
750947,259.95297
750948,15.062627
750949,39.98055
750950,72.45702
750951,193.75374
750952,20.497656
750953,45.177357
750954,50.07942
750955,122.982834
750956,122.090614
750957,70.473206
750958,6.884537
750959,87.79675
750960,126.352974
750961,5.628621
750962,50.39052
750963,165.0507
750964,190.01328
750965,84.44089
750966,135.58382
750967,85.538055
750968,54.79814
750969,167.43013
750970,126.92795
750971,60.662056
750972,9.976197
750973,146.89377
750974,160.02974
750975,19.5925
750976,164.14284
750977,2.431045
750978,204.31496
750979,78.86779
750980,71.01782
750981,32.37972
750982,10.285411
750983,79.55076
750984,130.18834
750985,62.327614
750986,178.57146
750987,137.21553
750988,91.47178
750989,108.660545
750990,151.88574
750991,10.67465
750992,136.49524
750993,56.71715
750994,63.882492
750995,15.345443
750996,15.659331
750997,17.32879
750998,156.01334
750999,61.14528
751000,22.54476
751001,93.39181
751002,172.61465
751003,105.25149
751004,94.50931
751005,127.59188
751006,158.41408
751007,146.36731
751008,170.09471
751009,241.0238
751010,4.8143334
751011,70.75915
751012,19.201048
751013,48.01043
751014,41.47388
751015,70.04783
751016,91.304115
751017,57.916573
751018,153.10222
751019,49.813
751020,80.465836
751021,115.81981
751022,27.812471
751023,64.23682
751024,114.80291
751025,109.10913
751026,73.534256
751027,56.20565
751028,112.98287
751029,109.84394
751030,87.58
751031,91.365166
751032,12.387021
751033,76.31603
751034,153.92719
751035,9.114368
751036,134.37086
751037,76.12032
751038,19.0065
751039,25.100376
751040,163.17546
751041,175.4957
751042,25.098701
751043,176.29315
751044,146.19519
751045,216.64183
751046,43.112984
751047,85.715996
751048,112.428085
751049,85.6859
751050,186.92711
751051,217.59885
751052,97.00521
751053,143.07808
751054,23.969711
751055,164.85225
751056,162.09047
751057,42.163136
751058,73.408104
751059,38.068752
751060,54.699123
751061,11.8164425
751062,57.982162
751063,80.81657
751064,72.10395
751065,104.28446
751066,101.87239
751067,266.10965
751068,116.65532
751069,9.073648
751070,137.7303
751071,213.0824
751072,44.230442
751073,29.118166
751074,24.589754
751075,15.653145
751076,83.56925
751077,78.014854
751078,46.5452
751079,6.192325
751080,26.908272
751081,110.896996
751082,51.83209
751083,122.83364
751084,28.533247
751085,25.419071
751086,44.886955
751087,15.79842
751088,237.68655
751089,38.587807
751090,173.69235
751091,17.225847
751092,167.95882
751093,11.738014
751094,45.89146
751095,108.30809
751096,47.962627
751097,29.648026
751098,140.41197
751099,141.81677
751100,163.25183
751101,41.591496
751102,114.337814
751103,25.399723
751104,166.02138
751105,229.75468
751106,33.419666
751107,186.7949
751108,101.14234
751109,30.573387
751110,37.82454
751111,14.333387
751112,197.03923
751113,65.74155
751114,191.66608
751115,88.277626
751116,71.45888
751117,72.93551
751118,157.36945
751119,219.14026
751120,50.618366
751121,51.9276
751122,109.247284
751123,175.43042
751124,33.642258
751125,10.844745
751126,86.09419
751127,14.097628
751128,37.9227
751129,32.0304
751130,64.13106
751131,6.7208624
751132,89.47299
751133,106.85918
751134,63.215385
751135,193.1916
751136,129.88478
751137,53.206104
751138,156.66791
751139,48.2455
751140,139.63454
751141,124.96932
751142,130.02553
751143,5.6273303
751144,132.5337
751145,106.66233
751146,91.366165
751147,99.78785
751148,48.936382
751149,88.48239
751150,265.75766
751151,34.85563
751152,133.7672
751153,19.09983
751154,28.28121
751155,61.78581
751156,95.50225
751157,105.83625
751158,137.95058
751159,25.004951
751160,33.091915
751161,196.6173
751162,85.62687
751163,44.662437
751164,151.61552
751165,175.44835
751166,57.767834
751167,7.2709656
751168,164.37257
751169,34.596195
751170,68.33642
751171,234.20905
751172,36.41253
751173,196.71397
751174,77.345795
751175,127.147575
751176,27.173996
751177,145.54688
751178,71.00962
751179,192.84158
751180,78.973854
751181,13.416326
751182,53.556927
751183,215.35507
751184,56.920605
751185,66.09941
751186,181.0522
751187,191.48596
751188,4.00934
751189,109.673325
751190,125.926414
751191,7.110582
751192,189.1972
751193,20.729378
751194,167.53236
751195,4.0601134
751196,57.003384
751197,100.14116
751198,114.929306
751199,237.98088
751200,10.948149
751201,40.804455
751202,170.71089
751203,39.04148
751204,27.22574
751205,36.287025
751206,149.49594
751207,149.06549
751208,201.84386
751209,6.9352884
751210,119.94407
751211,133.74332
751212,5.8705397
751213,81.58994
751214,44.21775
751215,165.70409
751216,23.531626
751217,14.843647
751218,108.55615
751219,108.731
751220,188.43362
751221,187.30898
751222,49.115456
751223,75.21181
751224,184.05867
751225,13.916851
751226,172.28902
751227,86.60326
751228,28.972622
751229,129.27081
751230,129.64018
751231,71.48553
751232,16.221407
751233,11.284967
751234,49.1742
751235,17.18276
751236,7.6653337
751237,9.360367
751238,93.37917
751239,15.813148
751240,56.468117
751241,8.176995
751242,26.586653
751243,68.660934
751244,79.186165
751245,92.12527
751246,112.643
751247,45.79538
751248,27.960579
751249,75.52172
751250,79.785446
751251,19.753849
751252,143.46794
751253,97.18985
751254,16.245474
751255,62.173634
751256,195.16385
751257,44.139874
751258,55.33492
751259,67.75472
751260,192.42027
751261,97.53323
751262,23.768635
751263,11.565241
751264,17.847155
751265,173.8493
751266,19.896946
751267,106.80339
751268,81.12046
751269,14.79522
751270,52.694065
751271,71.0221
751272,147.58472
751273,66.095566
751274,133.37732
751275,33.478836
751276,53.545784
751277,53.593037
751278,64.79541
751279,19.7938
751280,22.27791
751281,37.13344
751282,49.009007
751283,85.42293
751284,3.8001518
751285,56.038605
751286,59.935844
751287,53.48984
751288,65.709854
751289,102.570335
751290,41.2342
751291,35.404797
751292,96.1851
751293,66.841644
751294,71.53729
751295,36.250774
751296,165.87163
751297,29.677923
751298,148.73535
751299,191.36984
751300,3.319137
751301,36.220734
751302,34.722256
751303,147.74207
751304,39.101883
751305,108.178345
751306,13.654198
751307,189.7461
751308,182.78427
751309,16.978806
751310,65.78343
751311,133.03459
751312,40.726986
751313,84.50365
751314,64.66271
751315,88.5878
751316,69.37453
751317,189.49667
751318,92.03628
751319,142.94798
751320,183.24196
751321,63.39614
751322,74.90646
751323,124.23241
751324,143.54836
751325,187.15346
751326,26.682598
751327,37.37716
751328,202.05382
751329,42.528866
751330,155.57816
751331,36.93282
751332,84.20178
751333,98.14239
751334,12.176985
751335,48.30353
751336,165.3045
751337,6.77351
751338,169.377
751339,84.45151
751340,117.57788
751341,42.245533
751342,52.85502
751343,95.29255
751344,62.79118
751345,42.2661
751346,105.876625
751347,167.86081
751348,7.0996504
751349,106.93437
751350,92.30155
751351,3.7761683
751352,164.9393
751353,12.60685
751354,155.04362
751355,113.06432
751356,61.19464
751357,78.83725
751358,234.7643
751359,59.434265
751360,146.47144
751361,63.604225
751362,50.446545
751363,11.985461
751364,82.55405
751365,110.98167
751366,55.970764
751367,146.97217
751368,90.26996
751369,133.94765
751370,88.74704
751371,38.867462
751372,150.52087
751373,153.80676
751374,53.98475
751375,31.365652
751376,98.78934
751377,73.52801
751378,124.5894
751379,192.41144
751380,122.4535
751381,17.236145
751382,14.534808
751383,157.84285
751384,116.24317
751385,61.04892
751386,28.088388
751387,19.297672
751388,89.3136
751389,166.37097
751390,134.92068
751391,225.75772
751392,25.921242
751393,16.643623
751394,47.81467
751395,167.00986
751396,105.603745
751397,117.30235
751398,205.3118
751399,169.96426
751400,10.472542
751401,10.985682
751402,129.84225
751403,94.07632
751404,126.19701
751405,78.83905
751406,97.79175
751407,44.222263
751408,90.67477
751409,22.30809
751410,196.93488
751411,85.78385
751412,102.41525
751413,10.562088
751414,165.13953
751415,41.2041
751416,24.290817
751417,27.486507
751418,46.628426
751419,185.87553
751420,62.151344
751421,168.14612
751422,142.27284
751423,197.87079
751424,75.27508
751425,90.53499
751426,30.971788
751427,194.30026
751428,38.51135
751429,126.36668
751430,1.607698
751431,149.21408
751432,60.606853
751433,131.2886
751434,125.70847
751435,55.27785
751436,205.05212
751437,13.340309
751438,92.8417
751439,57.40685
751440,22.241455
751441,145.99956
751442,29.269663
751443,12.5281
751444,48.247868
751445,133.32355
751446,107.94362
751447,87.31275
751448,12.453087
751449,40.367382
751450,104.3064
751451,52.284664
751452,47.28368
751453,7.2390594
751454,125.22147
751455,51.18868
751456,120.9793
751457,106.62701
751458,3.235611
751459,150.76778
751460,110.76161
751461,14.033364
751462,27.045893
751463,137.993
751464,54.567833
751465,83.800644
751466,99.305786
751467,25.456175
751468,172.7785
751469,29.768278
751470,19.721016
751471,147.66972
751472,77.49783
751473,110.892
751474,19.330866
751475,70.240616
751476,115.65475
751477,38.851776
751478,66.39077
751479,139.81503
751480,84.214066
751481,75.74469
751482,79.39338
751483,39.721684
751484,35.38966
751485,90.08872
751486,11.52106
751487,229.9493
751488,50.814648
751489,189.49754
751490,12.742483
751491,153.82208
751492,105.00001
751493,104.03355
751494,103.81738
751495,103.78408
751496,164.87953
751497,66.47707
751498,207.98088
751499,202.54993
751500,177.68648
751501,57.42989
751502,10.102901
751503,177.1727
751504,20.915007
751505,158.19295
751506,124.73131
751507,24.767677
751508,138.11961
751509,38.472416
751510,121.816154
751511,87.03112
751512,84.23584
751513,168.40343
751514,170.27296
751515,40.995502
751516,26.171053
751517,22.62179
751518,97.796906
751519,45.092575
751520,82.79185
751521,29.613352
751522,96.26285
751523,39.431103
751524,105.81461
751525,187.32925
751526,22.889914
751527,102.55195
751528,11.765702
751529,80.56815
751530,121.84435
751531,64.03711
751532,8.4752245
751533,65.96023
751534,41.73238
751535,73.05691
751536,7.672144
751537,19.278734
751538,134.56781
751539,21.670292
751540,224.78946
751541,37.34828
751542,170.03857
751543,192.47516
751544,91.30498
751545,96.87646
751546,47.191437
751547,27.78917
751548,2.939527
751549,208.18918
751550,7.681266
751551,72.09446
751552,123.25267
751553,67.22912
751554,53.326233
751555,50.494717
751556,6.841032
751557,26.982126
751558,51.728626
751559,55.223366
751560,195.69771
751561,143.17
751562,60.701965
751563,195.86992
751564,46.64861
751565,25.078987
751566,153.78564
751567,23.824238
751568,174.31247
751569,24.318373
751570,15.968466
751571,121.210144
751572,23.938911
751573,150.62376
751574,93.39339
751575,70.449615
751576,61.97815
751577,73.51323
751578,40.193832
751579,88.03148
751580,21.739662
751581,14.325643
751582,133.40114
751583,47.711113
751584,143.275
751585,93.5857
751586,13.065736
751587,61.79135
751588,21.45939
751589,163.73846
751590,66.92466
751591,50.041355
751592,255.01463
751593,23.464746
751594,135.67325
751595,51.048332
751596,90.279045
751597,69.5484
751598,90.78131
751599,127.77841
751600,133.03323
751601,91.42464
751602,16.055946
751603,21.76861
751604,84.687584
751605,192.05423
751606,94.740234
751607,127.80456
751608,187.9389
751609,69.60655
751610,65.37647
751611,7.4309278
751612,76.96116
751613,183.59517
751614,40.961994
751615,30.195417
751616,170.47508
751617,105.4262
751618,20.92287
751619,105.51869
751620,106.99327
751621,21.201574
751622,50.485306
751623,94.38905
751624,4.5588884
751625,48.548306
751626,8.498493
751627,128.36287
751628,47.83791
751629,93.75682
751630,70.48156
751631,233.28648
751632,75.52262
751633,209.34468
751634,197.30206
751635,241.5899
751636,26.714098
751637,114.82828
751638,97.97432
751639,59.771187
751640,150.01608
751641,78.34158
751642,109.26731
751643,139.62836
751644,9.235057
751645,10.417302
751646,44.887363
751647,154.2237
751648,181.93073
751649,30.378443
751650,72.897514
751651,85.348366
751652,8.486454
751653,31.447273
751654,92.67199
751655,111.75408
751656,12.810404
751657,110.274445
751658,76.038185
751659,6.9204726
751660,38.74812
751661,164.99907
751662,163.9677
751663,138.9065
751664,6.6383476
751665,205.43996
751666,98.97598
751667,166.56148
751668,102.53196
751669,192.45975
751670,102.181625
751671,121.33295
751672,53.170414
751673,169.49648
751674,107.934906
751675,182.3705
751676,108.76244
751677,134.11546
751678,11.680829
751679,12.003231
751680,94.41041
751681,28.326693
751682,26.126957
751683,104.353485
751684,141.01031
751685,11.372908
751686,26.29281
751687,112.472206
751688,235.45143
751689,219.63219
751690,117.25904
751691,78.6831
751692,22.884735
751693,45.822796
751694,119.16252
751695,150.06825
751696,71.42728
751697,126.23402
751698,75.618195
751699,17.260107
751700,176.6514
751701,65.50175
751702,144.89572
751703,153.52191
751704,153.39665
751705,46.91373
751706,54.58436
751707,35.11596
751708,96.7611
751709,48.525696
751710,181.83318
751711,26.620335
751712,169.68143
751713,150.09468
751714,61.9214
751715,68.441376
751716,16.416992
751717,206.8376
751718,165.12735
751719,161.1885
751720,91.531235
751721,122.45459
751722,117.00494
751723,93.01633
751724,151.90977
751725,131.13522
751726,52.643482
751727,146.91527
751728,59.06506
751729,36.33187
751730,4.6257205
751731,105.85796
751732,79.36344
751733,41.083775
751734,200.97865
751735,85.47186
751736,168.45415
751737,47.237534
751738,9.90612
751739,194.69955
751740,211.29724
751741,68.633385
751742,59.692135
751743,93.98453
